3

-0.5235987756	 -0.4363323130	 -0.3490658504	 -0.2617993878	 -0.1745329252	 -0.0872664626	 0.0000000000	 0.0872664626	 0.1745329252	 0.2617993878	 0.3490658504	 0.4363323130	 0.5235987756	 
-0.2617993878	 -0.1745329252	 -0.0872664626	 0.0000000000	 0.0872664626	 0.1745329252	 0.2617993878	 
65000.000	 77000.000	 89000.000	 101000.000	 113000.000	 125000.000	 150000.000	 200000.000	 300000.000	 500000.000	 

0.000103	 0.000103	 0.000103	 0.000103	 0.000103	 0.000103	 0.000103	 
0.000103	 0.000103	 0.000103	 0.000103	 0.000103	 0.000103	 0.000048	 
0.000048	 0.000048	 0.000048	 0.000048	 0.000048	 0.000048	 0.000048	 
0.000048	 0.000048	 0.000048	 0.000048	 0.000048	 0.000015	 0.000015	 
0.000015	 0.000015	 0.000015	 0.000015	 0.000015	 0.000015	 0.000015	 
0.000015	 0.000015	 0.000015	 0.000015	 -0.000000	 0.000000	 0.000000	 
-0.000000	 0.000000	 0.000000	 0.000000	 0.000000	 -0.000000	 -0.000000	 
0.000000	 0.000000	 0.000000	 -0.000015	 -0.000015	 -0.000015	 -0.000015	 
-0.000015	 -0.000015	 -0.000015	 -0.000015	 -0.000015	 -0.000015	 -0.000015	 
-0.000015	 -0.000015	 -0.000048	 -0.000048	 -0.000048	 -0.000048	 -0.000048	 
-0.000048	 -0.000048	 -0.000048	 -0.000048	 -0.000048	 -0.000048	 -0.000048	 
-0.000048	 -0.000103	 -0.000103	 -0.000103	 -0.000103	 -0.000103	 -0.000103	 
-0.000103	 -0.000103	 -0.000103	 -0.000103	 -0.000103	 -0.000103	 -0.000103	 

0.001276	 0.001416	 0.001505	 0.001620	 0.001758	 0.001752	 0.001789	 
0.001847	 0.001746	 0.001857	 0.001755	 0.001773	 0.001521	 0.000883	 
0.000978	 0.001046	 0.001073	 0.001128	 0.001200	 0.001243	 0.001244	 
0.001195	 0.001173	 0.001028	 0.001197	 0.001010	 0.000476	 0.000454	 
0.000605	 0.000497	 0.000530	 0.000606	 0.000589	 0.000600	 0.000504	 
0.000633	 0.000541	 0.000490	 0.000438	 0.000030	 0.000048	 0.000093	 
0.000035	 0.000092	 -0.000012	 -0.000016	 0.000009	 -0.000069	 0.000014	 
-0.000088	 -0.000083	 -0.000018	 -0.000434	 -0.000559	 -0.000537	 -0.000542	 
-0.000556	 -0.000602	 -0.000572	 -0.000614	 -0.000635	 -0.000629	 -0.000551	 
-0.000577	 -0.000410	 -0.001005	 -0.000957	 -0.001128	 -0.001111	 -0.001110	 
-0.001168	 -0.001238	 -0.001233	 -0.001146	 -0.001235	 -0.001174	 -0.001080	 
-0.001063	 -0.001391	 -0.001503	 -0.001504	 -0.001561	 -0.001630	 -0.001684	 
-0.001885	 -0.001848	 -0.001838	 -0.001812	 -0.001834	 -0.001670	 -0.001750	 

0.002684	 0.002990	 0.003187	 0.003440	 0.003743	 0.003729	 0.003811	 
0.003939	 0.003716	 0.003960	 0.003736	 0.003776	 0.003221	 0.001883	 
0.002093	 0.002242	 0.002302	 0.002422	 0.002581	 0.002676	 0.002677	 
0.002569	 0.002522	 0.002202	 0.002574	 0.002164	 0.001028	 0.000982	 
0.001313	 0.001075	 0.001147	 0.001316	 0.001278	 0.001303	 0.001090	 
0.001375	 0.001172	 0.001059	 0.000946	 0.000066	 0.000106	 0.000204	 
0.000077	 0.000203	 -0.000025	 -0.000035	 0.000020	 -0.000151	 0.000030	 
-0.000194	 -0.000184	 -0.000039	 -0.000937	 -0.001211	 -0.001163	 -0.001175	 
-0.001205	 -0.001305	 -0.001241	 -0.001332	 -0.001378	 -0.001366	 -0.001195	 
-0.001251	 -0.000884	 -0.002151	 -0.002047	 -0.002423	 -0.002386	 -0.002382	 
-0.002511	 -0.002665	 -0.002653	 -0.002463	 -0.002658	 -0.002523	 -0.002316	 
-0.002280	 -0.002935	 -0.003182	 -0.003183	 -0.003310	 -0.003460	 -0.003579	 
-0.004023	 -0.003940	 -0.003919	 -0.003861	 -0.003909	 -0.003549	 -0.003725	 

0.004308	 0.004808	 0.005128	 0.005540	 0.006034	 0.006011	 0.006144	 
0.006353	 0.005990	 0.006388	 0.006023	 0.006087	 0.005184	 0.003037	 
0.003380	 0.003623	 0.003721	 0.003916	 0.004175	 0.004330	 0.004331	 
0.004156	 0.004079	 0.003557	 0.004164	 0.003495	 0.001666	 0.001590	 
0.002130	 0.001743	 0.001859	 0.002135	 0.002072	 0.002113	 0.001767	 
0.002231	 0.001900	 0.001716	 0.001532	 0.000107	 0.000173	 0.000333	 
0.000126	 0.000331	 -0.000042	 -0.000056	 0.000033	 -0.000246	 0.000049	 
-0.000316	 -0.000299	 -0.000063	 -0.001518	 -0.001965	 -0.001885	 -0.001905	 
-0.001954	 -0.002117	 -0.002013	 -0.002160	 -0.002237	 -0.002217	 -0.001938	 
-0.002029	 -0.001432	 -0.003475	 -0.003305	 -0.003917	 -0.003857	 -0.003851	 
-0.004061	 -0.004312	 -0.004292	 -0.003983	 -0.004301	 -0.004081	 -0.003744	 
-0.003685	 -0.004717	 -0.005120	 -0.005122	 -0.005329	 -0.005573	 -0.005766	 
-0.006490	 -0.006356	 -0.006321	 -0.006227	 -0.006305	 -0.005717	 -0.006004	 

0.005711	 0.006378	 0.006805	 0.007353	 0.008013	 0.007982	 0.008160	 
0.008439	 0.007954	 0.008484	 0.007998	 0.008084	 0.006879	 0.004035	 
0.004492	 0.004816	 0.004946	 0.005207	 0.005551	 0.005758	 0.005760	 
0.005527	 0.005424	 0.004728	 0.005537	 0.004645	 0.002217	 0.002116	 
0.002836	 0.002320	 0.002475	 0.002842	 0.002759	 0.002813	 0.002352	 
0.002970	 0.002529	 0.002284	 0.002038	 0.000143	 0.000231	 0.000444	 
0.000168	 0.000441	 -0.000055	 -0.000075	 0.000044	 -0.000327	 0.000066	 
-0.000421	 -0.000399	 -0.000084	 -0.002020	 -0.002615	 -0.002509	 -0.002536	 
-0.002600	 -0.002819	 -0.002679	 -0.002876	 -0.002978	 -0.002952	 -0.002579	 
-0.002702	 -0.001905	 -0.004618	 -0.004391	 -0.005208	 -0.005128	 -0.005120	 
-0.005399	 -0.005735	 -0.005708	 -0.005296	 -0.005720	 -0.005426	 -0.004977	 
-0.004899	 -0.006257	 -0.006794	 -0.006796	 -0.007073	 -0.007398	 -0.007656	 
-0.008621	 -0.008442	 -0.008396	 -0.008270	 -0.008374	 -0.007590	 -0.007973	 

0.006457	 0.007213	 0.007697	 0.008319	 0.009066	 0.009031	 0.009232	 
0.009549	 0.009000	 0.009601	 0.009050	 0.009146	 0.007782	 0.004566	 
0.005084	 0.005451	 0.005599	 0.005894	 0.006284	 0.006518	 0.006521	 
0.006257	 0.006140	 0.005351	 0.006268	 0.005257	 0.002510	 0.002396	 
0.003212	 0.002626	 0.002802	 0.003219	 0.003124	 0.003186	 0.002663	 
0.003363	 0.002864	 0.002586	 0.002307	 0.000162	 0.000262	 0.000503	 
0.000191	 0.000500	 -0.000063	 -0.000085	 0.000050	 -0.000371	 0.000075	 
-0.000478	 -0.000452	 -0.000095	 -0.002287	 -0.002962	 -0.002841	 -0.002872	 
-0.002945	 -0.003192	 -0.003034	 -0.003257	 -0.003373	 -0.003343	 -0.002921	 
-0.003059	 -0.002156	 -0.005226	 -0.004970	 -0.005895	 -0.005804	 -0.005795	 
-0.006112	 -0.006492	 -0.006461	 -0.005995	 -0.006475	 -0.006142	 -0.005633	 
-0.005545	 -0.007076	 -0.007685	 -0.007688	 -0.008001	 -0.008370	 -0.008662	 
-0.009755	 -0.009552	 -0.009500	 -0.009357	 -0.009475	 -0.008587	 -0.009021	 

0.004548	 0.005005	 0.005386	 0.005534	 0.005985	 0.006223	 0.006753	 
0.006730	 0.006822	 0.006611	 0.006736	 0.006697	 0.006360	 0.003144	 
0.003394	 0.003593	 0.004209	 0.004029	 0.004127	 0.004570	 0.004644	 
0.004492	 0.004619	 0.004339	 0.004101	 0.004103	 0.001597	 0.001752	 
0.001886	 0.001670	 0.002152	 0.002222	 0.002525	 0.002279	 0.002353	 
0.002283	 0.002178	 0.002247	 0.002232	 -0.000035	 0.000027	 0.000012	 
0.000077	 0.000075	 -0.000117	 0.000040	 -0.000117	 -0.000162	 -0.000246	 
-0.000227	 0.000145	 0.000065	 -0.001337	 -0.001400	 -0.001683	 -0.001771	 
-0.001877	 -0.001978	 -0.002264	 -0.002258	 -0.002271	 -0.002324	 -0.002198	 
-0.002186	 -0.002019	 -0.002871	 -0.003473	 -0.003483	 -0.003764	 -0.003806	 
-0.004316	 -0.004243	 -0.004548	 -0.004563	 -0.004556	 -0.004519	 -0.004332	 
-0.004133	 -0.004170	 -0.004859	 -0.005224	 -0.005598	 -0.006041	 -0.006125	 
-0.006463	 -0.006632	 -0.006589	 -0.006534	 -0.006573	 -0.006654	 -0.006440	 

0.006133	 0.006748	 0.007219	 0.008095	 0.008189	 0.008891	 0.008849	 
0.009248	 0.009479	 0.008944	 0.009277	 0.009155	 0.009051	 0.004319	 
0.004768	 0.005334	 0.005522	 0.005474	 0.006047	 0.006009	 0.006313	 
0.006350	 0.006160	 0.006391	 0.005939	 0.005574	 0.002142	 0.002397	 
0.002698	 0.002644	 0.002592	 0.002840	 0.002871	 0.003177	 0.002929	 
0.002908	 0.002739	 0.002597	 0.002586	 -0.000040	 0.000120	 -0.000312	 
0.000164	 -0.000177	 -0.000350	 -0.000226	 -0.000322	 -0.000097	 -0.000072	 
-0.000425	 -0.000211	 -0.000451	 -0.002494	 -0.002601	 -0.002777	 -0.003123	 
-0.003197	 -0.003128	 -0.003074	 -0.003516	 -0.003210	 -0.003362	 -0.003308	 
-0.003292	 -0.002982	 -0.004529	 -0.005109	 -0.005076	 -0.005583	 -0.005692	 
-0.006128	 -0.006599	 -0.006401	 -0.006321	 -0.006723	 -0.006422	 -0.006332	 
-0.005930	 -0.006683	 -0.007168	 -0.007260	 -0.007877	 -0.008355	 -0.008910	 
-0.009310	 -0.009465	 -0.009504	 -0.009712	 -0.009504	 -0.009281	 -0.009130	 

0.006483	 0.006793	 0.007856	 0.007970	 0.009087	 0.009493	 0.010336	 
0.010510	 0.010785	 0.011142	 0.011280	 0.011407	 0.010613	 0.003896	 
0.004732	 0.005114	 0.005202	 0.005904	 0.006377	 0.006698	 0.007265	 
0.007735	 0.007578	 0.007251	 0.007465	 0.007450	 0.002132	 0.002430	 
0.002250	 0.002710	 0.002882	 0.003472	 0.003645	 0.003705	 0.003632	 
0.003913	 0.003828	 0.003475	 0.003478	 -0.000290	 -0.000475	 0.000137	 
0.000088	 -0.000238	 -0.000098	 0.000129	 0.000093	 -0.000205	 0.000135	 
-0.000149	 0.000029	 -0.000307	 -0.001519	 -0.002291	 -0.002292	 -0.002744	 
-0.002599	 -0.003399	 -0.003486	 -0.003382	 -0.003608	 -0.003728	 -0.003785	 
-0.003426	 -0.003521	 -0.003588	 -0.004256	 -0.004766	 -0.005598	 -0.005661	 
-0.006419	 -0.006761	 -0.006905	 -0.007317	 -0.007112	 -0.007724	 -0.007280	 
-0.007076	 -0.005921	 -0.006782	 -0.007605	 -0.008527	 -0.008952	 -0.009209	 
-0.010333	 -0.010881	 -0.010926	 -0.011130	 -0.011442	 -0.010829	 -0.010971	 

0.015553	 0.018355	 0.021912	 0.025998	 0.028815	 0.032477	 0.035449	 
0.037360	 0.039462	 0.041420	 0.041568	 0.042915	 0.041757	 0.010508	 
0.012955	 0.014267	 0.017331	 0.019347	 0.021843	 0.023435	 0.025171	 
0.026853	 0.027970	 0.027954	 0.030340	 0.029493	 0.004637	 0.006911	 
0.008295	 0.008746	 0.009832	 0.011436	 0.011895	 0.012945	 0.013585	 
0.014258	 0.013984	 0.015849	 0.014281	 -0.001241	 0.000643	 -0.000904	 
-0.000992	 0.000665	 -0.000637	 -0.000124	 -0.000420	 -0.000457	 -0.000401	 
0.000013	 -0.000895	 -0.000723	 -0.005127	 -0.004939	 -0.006383	 -0.008029	 
-0.009363	 -0.010670	 -0.012080	 -0.014000	 -0.012364	 -0.014236	 -0.014777	 
-0.015899	 -0.015165	 -0.010200	 -0.012545	 -0.015237	 -0.016936	 -0.019121	 
-0.022091	 -0.023510	 -0.025755	 -0.026643	 -0.027350	 -0.029039	 -0.028328	 
-0.029577	 -0.016343	 -0.019394	 -0.022644	 -0.024800	 -0.029918	 -0.031360	 
-0.034676	 -0.037524	 -0.039006	 -0.041350	 -0.040641	 -0.041930	 -0.041733	 

