3

-0.5235987756	 -0.4363323130	 -0.3490658504	 -0.2617993878	 -0.1745329252	 -0.0872664626	 0.0000000000	 0.0872664626	 0.1745329252	 0.2617993878	 0.3490658504	 0.4363323130	 0.5235987756	 
-0.2617993878	 -0.1745329252	 -0.0872664626	 0.0000000000	 0.0872664626	 0.1745329252	 0.2617993878	 
65000.000	 77000.000	 89000.000	 101000.000	 113000.000	 125000.000	 150000.000	 200000.000	 300000.000	 500000.000	 

1.127674	 1.269535	 1.399934	 1.511341	 1.596938	 1.651084	 1.669693	 
1.651084	 1.596938	 1.511341	 1.399934	 1.269535	 1.127674	 1.190640	 
1.340979	 1.479173	 1.597240	 1.687955	 1.745339	 1.765064	 1.745339	 
1.687955	 1.597240	 1.479173	 1.340979	 1.190640	 1.230722	 1.386333	 
1.529375	 1.651584	 1.745482	 1.804880	 1.825298	 1.804880	 1.745482	 
1.651584	 1.529375	 1.386333	 1.230722	 1.244564	 1.401965	 1.546652	 
1.670266	 1.765244	 1.825326	 1.845979	 1.825326	 1.765244	 1.670266	 
1.546652	 1.401965	 1.244564	 1.230722	 1.386333	 1.529375	 1.651584	 
1.745482	 1.804880	 1.825298	 1.804880	 1.745482	 1.651584	 1.529375	 
1.386333	 1.230722	 1.190640	 1.340979	 1.479173	 1.597240	 1.687955	 
1.745339	 1.765064	 1.745339	 1.687955	 1.597240	 1.479173	 1.340979	 
1.190640	 1.127674	 1.269535	 1.399934	 1.511341	 1.596938	 1.651084	 
1.669693	 1.651084	 1.596938	 1.511341	 1.399934	 1.269535	 1.127674	 

1.225762	 1.352205	 1.466789	 1.563329	 1.636214	 1.680995	 1.695448	 
1.680196	 1.634800	 1.561480	 1.464521	 1.349943	 1.223511	 1.282358	 
1.416259	 1.537418	 1.639773	 1.717082	 1.764680	 1.779920	 1.763804	 
1.715628	 1.637658	 1.534963	 1.413798	 1.280122	 1.317843	 1.456305	 
1.581668	 1.687540	 1.767474	 1.816989	 1.832842	 1.815969	 1.766176	 
1.685420	 1.579341	 1.453421	 1.315284	 1.329679	 1.469571	 1.596796	 
1.703682	 1.784828	 1.834979	 1.851184	 1.833989	 1.783435	 1.701671	 
1.594264	 1.467050	 1.327132	 1.317988	 1.456133	 1.581556	 1.687603	 
1.767794	 1.817179	 1.833097	 1.816251	 1.766300	 1.685504	 1.579471	 
1.454028	 1.315554	 1.282377	 1.416016	 1.537386	 1.639569	 1.716868	 
1.764769	 1.779770	 1.763842	 1.715684	 1.637883	 1.535347	 1.413967	 
1.280122	 1.225622	 1.351799	 1.466584	 1.563141	 1.636060	 1.680993	 
1.695347	 1.680074	 1.634808	 1.561567	 1.464614	 1.349940	 1.223554	 

1.343383	 1.451338	 1.546958	 1.625669	 1.683312	 1.716863	 1.726333	 
1.715107	 1.680201	 1.621604	 1.541968	 1.446363	 1.338432	 1.392341	 
1.506530	 1.607262	 1.690776	 1.752009	 1.787872	 1.797736	 1.785945	 
1.748810	 1.686125	 1.601863	 1.501118	 1.387422	 1.422315	 1.540210	 
1.644374	 1.730656	 1.793845	 1.831508	 1.841887	 1.829266	 1.790992	 
1.725994	 1.639257	 1.533868	 1.416686	 1.431744	 1.550640	 1.656925	 
1.743753	 1.808312	 1.846555	 1.857425	 1.844377	 1.805249	 1.739330	 
1.651357	 1.545097	 1.426143	 1.422633	 1.539833	 1.644128	 1.730795	 
1.794550	 1.831927	 1.842448	 1.829886	 1.791263	 1.726178	 1.639543	 
1.535203	 1.417279	 1.392383	 1.505995	 1.607191	 1.690327	 1.751539	 
1.788068	 1.797405	 1.786029	 1.748935	 1.686620	 1.602706	 1.501490	 
1.387422	 1.343076	 1.450445	 1.546505	 1.625256	 1.682974	 1.716858	 
1.726109	 1.714838	 1.680219	 1.621795	 1.542173	 1.446357	 1.338528	 

1.479158	 1.565772	 1.639500	 1.697632	 1.737679	 1.758266	 1.761984	 
1.755406	 1.732610	 1.691008	 1.631370	 1.557665	 1.471090	 1.519298	 
1.610733	 1.687886	 1.749651	 1.792327	 1.814644	 1.818300	 1.811504	 
1.787115	 1.742071	 1.679089	 1.601914	 1.511284	 1.542910	 1.637065	 
1.716758	 1.780427	 1.824286	 1.848268	 1.852329	 1.844614	 1.819637	 
1.772830	 1.708420	 1.626732	 1.533738	 1.549562	 1.644222	 1.726335	 
1.790008	 1.835421	 1.859917	 1.864630	 1.856369	 1.830429	 1.782801	 
1.717262	 1.635189	 1.540436	 1.543429	 1.636451	 1.716358	 1.780654	 
1.825434	 1.848950	 1.853243	 1.845626	 1.820079	 1.773130	 1.708887	 
1.628907	 1.534705	 1.519367	 1.609863	 1.687770	 1.748919	 1.791561	 
1.814963	 1.817762	 1.811641	 1.787319	 1.742880	 1.680462	 1.602521	 
1.511284	 1.478657	 1.564317	 1.638762	 1.696957	 1.737127	 1.758259	 
1.761619	 1.754968	 1.732639	 1.691319	 1.631703	 1.557655	 1.471246	 

1.596420	 1.664603	 1.719424	 1.759783	 1.784634	 1.794025	 1.792774	 
1.790210	 1.777873	 1.750949	 1.708582	 1.653791	 1.585661	 1.628945	 
1.700729	 1.757517	 1.800498	 1.827148	 1.837765	 1.836061	 1.833577	 
1.820197	 1.790390	 1.745785	 1.688968	 1.618257	 1.647063	 1.720714	 
1.779274	 1.823412	 1.850576	 1.862744	 1.861347	 1.857871	 1.844377	 
1.813281	 1.768154	 1.706934	 1.634831	 1.651316	 1.725044	 1.786281	 
1.829956	 1.858833	 1.871457	 1.870853	 1.866725	 1.852177	 1.820346	 
1.774181	 1.712998	 1.639145	 1.647755	 1.719896	 1.778739	 1.823714	 
1.852108	 1.863653	 1.862566	 1.859219	 1.844966	 1.813681	 1.768775	 
1.709835	 1.636121	 1.629037	 1.699568	 1.757363	 1.799522	 1.826126	 
1.838191	 1.835343	 1.833760	 1.820468	 1.791468	 1.747616	 1.689777	 
1.618257	 1.595752	 1.662663	 1.718441	 1.758883	 1.783898	 1.794015	 
1.792288	 1.789626	 1.777912	 1.751363	 1.709026	 1.653779	 1.585869	 

1.658844	 1.717215	 1.761971	 1.792868	 1.809629	 1.813060	 1.809165	 
1.808737	 1.801968	 1.782857	 1.749685	 1.704963	 1.646652	 1.687315	 
1.748637	 1.794585	 1.827566	 1.845684	 1.850073	 1.845516	 1.845328	 
1.837807	 1.816112	 1.781290	 1.735310	 1.675203	 1.702508	 1.765244	 
1.812553	 1.846295	 1.864572	 1.870449	 1.866148	 1.864927	 1.857547	 
1.834814	 1.799952	 1.749629	 1.688647	 1.705483	 1.768069	 1.818193	 
1.851222	 1.871297	 1.877600	 1.874165	 1.872238	 1.863754	 1.840332	 
1.804482	 1.754418	 1.691692	 1.703292	 1.764317	 1.811947	 1.846637	 
1.866308	 1.871480	 1.867529	 1.866456	 1.858214	 1.835267	 1.800657	 
1.752916	 1.690108	 1.687419	 1.747322	 1.794410	 1.826460	 1.844526	 
1.850556	 1.844702	 1.845535	 1.838115	 1.817334	 1.783365	 1.736226	 
1.675204	 1.658087	 1.715016	 1.760857	 1.791849	 1.808795	 1.813049	 
1.808614	 1.808076	 1.802013	 1.783327	 1.750188	 1.704949	 1.646887	 

1.501249	 1.553261	 1.594452	 1.623095	 1.638361	 1.641494	 1.639334	 
1.638929	 1.634024	 1.616689	 1.587180	 1.546050	 1.492876	 1.525366	 
1.580480	 1.623140	 1.653167	 1.668535	 1.672767	 1.670973	 1.670036	 
1.664561	 1.646314	 1.614458	 1.571787	 1.516542	 1.538671	 1.594855	 
1.638612	 1.669451	 1.686468	 1.691345	 1.689255	 1.689071	 1.681696	 
1.662807	 1.630578	 1.585669	 1.528889	 1.541269	 1.598411	 1.642868	 
1.674116	 1.691664	 1.696347	 1.695245	 1.694081	 1.687462	 1.668372	 
1.635266	 1.590149	 1.532847	 1.537711	 1.594002	 1.638385	 1.669613	 
1.686521	 1.690680	 1.689683	 1.689235	 1.682571	 1.663761	 1.631389	 
1.587132	 1.529399	 1.526327	 1.580852	 1.622887	 1.652666	 1.668914	 
1.673101	 1.670577	 1.670122	 1.664788	 1.646046	 1.616023	 1.573167	 
1.517646	 1.501212	 1.554140	 1.595330	 1.623027	 1.637240	 1.640822	 
1.638633	 1.639079	 1.633984	 1.616097	 1.588191	 1.546268	 1.492981	 

2.146704	 2.222288	 2.280627	 2.321094	 2.343205	 2.349036	 2.344184	 
2.345113	 2.337613	 2.313102	 2.272039	 2.212818	 2.137168	 2.184398	 
2.262480	 2.321605	 2.364945	 2.387605	 2.395439	 2.391004	 2.391665	 
2.382341	 2.357175	 2.312127	 2.250839	 2.171213	 2.202574	 2.283260	 
2.345063	 2.390058	 2.414701	 2.422666	 2.417287	 2.417408	 2.407858	 
2.380471	 2.333982	 2.269632	 2.188635	 2.205910	 2.289785	 2.352396	 
2.397710	 2.421968	 2.429770	 2.426523	 2.424921	 2.415032	 2.386396	 
2.340025	 2.275444	 2.194408	 2.200990	 2.282949	 2.345888	 2.390449	 
2.415220	 2.423190	 2.418750	 2.416766	 2.408521	 2.380955	 2.334830	 
2.271285	 2.189916	 2.183487	 2.262103	 2.322836	 2.364764	 2.389555	 
2.396355	 2.393428	 2.392862	 2.384615	 2.359026	 2.313690	 2.251926	 
2.172798	 2.147830	 2.224965	 2.283224	 2.323616	 2.345541	 2.350642	 
2.347854	 2.347729	 2.339861	 2.316103	 2.273606	 2.214414	 2.138183	 

1.384253	 1.436831	 1.477389	 1.505636	 1.523092	 1.528714	 1.529594	 
1.527441	 1.518060	 1.498034	 1.467060	 1.426663	 1.373246	 1.408870	 
1.462532	 1.505785	 1.535628	 1.553874	 1.561271	 1.562327	 1.558735	 
1.547161	 1.527312	 1.495593	 1.451421	 1.396854	 1.421785	 1.478004	 
1.521813	 1.551895	 1.570607	 1.577452	 1.578596	 1.576080	 1.564380	 
1.543921	 1.510166	 1.465441	 1.409331	 1.425545	 1.481970	 1.526738	 
1.558402	 1.576363	 1.584318	 1.585370	 1.581734	 1.569088	 1.547540	 
1.515305	 1.469831	 1.413157	 1.421608	 1.477701	 1.521999	 1.552883	 
1.571622	 1.579494	 1.579764	 1.575581	 1.564165	 1.543343	 1.510831	 
1.465949	 1.409880	 1.407825	 1.462208	 1.504544	 1.535163	 1.553758	 
1.562007	 1.562140	 1.558626	 1.546956	 1.527853	 1.495345	 1.451574	 
1.396587	 1.383864	 1.436204	 1.476175	 1.505226	 1.523182	 1.530313	 
1.530107	 1.525605	 1.516182	 1.498092	 1.467452	 1.424468	 1.373647	 

2.483131	 2.589960	 2.674377	 2.740579	 2.785408	 2.808518	 2.813247	 
2.796778	 2.762325	 2.708235	 2.636658	 2.547380	 2.440600	 2.536457	 
2.646203	 2.736308	 2.803218	 2.849599	 2.874842	 2.878681	 2.862355	 
2.825645	 2.772073	 2.697215	 2.604835	 2.493236	 2.569255	 2.680568	 
2.772660	 2.842061	 2.889249	 2.913416	 2.917249	 2.900425	 2.863221	 
2.808228	 2.731228	 2.636566	 2.523978	 2.579086	 2.690778	 2.783212	 
2.852444	 2.900788	 2.925907	 2.930240	 2.912692	 2.876310	 2.820138	 
2.743807	 2.647517	 2.532085	 2.566042	 2.678588	 2.769184	 2.839597	 
2.885843	 2.911023	 2.913959	 2.898764	 2.862187	 2.806042	 2.729805	 
2.634404	 2.521958	 2.533437	 2.643369	 2.730944	 2.798990	 2.846809	 
2.871291	 2.874516	 2.860082	 2.824489	 2.769677	 2.695546	 2.601891	 
2.491940	 2.479964	 2.586767	 2.671264	 2.737252	 2.782936	 2.806202	 
2.812159	 2.794442	 2.761793	 2.709948	 2.636380	 2.545996	 2.440786	 

